TIME,TEMP,HUM,BATT,SDCARD,RSSI,LIGHT,NOISE_A,MPL_PRESS,AS7331_UVA,AS7331_UVB,AS7331_UVA
ISO 8601,C,%,%,Present,dBm,lux,dBA,kPa,uW/cm2,uW/cm2,uW/cm2
Time,Temperature,Humidity,Battery,SD card,WiFi RSSI,Light,Noise dBA,MPL Barometric pressure,AS7331 UVA,AS7331 UVB,AS7331 UVC
,55,56,10,221,220,14,53,58,214,215,216
2025-01-22T09:16:23Z,10.34,96.82,85,1,null,1329,57.38,100.97,119.36,0.80,0.48
2025-01-22T09:17:23Z,10.37,97.02,85,1,-96,1337,55.59,100.98,120.05,0.80,0.48
2025-01-22T09:18:23Z,10.44,97.02,85,1,null,1346,54.95,100.98,120.81,0.80,0.48
2025-01-22T09:19:23Z,10.44,96.99,85,1,null,1348,52.89,100.97,121.65,0.80,0.48
2025-01-22T09:20:23Z,10.45,97.15,85,1,-91,1372,49.49,100.97,122.56,0.80,0.53
2025-01-22T09:21:23Z,10.52,97.06,84,1,null,1379,47.49,100.96,123.09,0.80,0.53
2025-01-22T09:22:23Z,10.52,96.69,85,1,null,1387,52.31,100.96,122.94,0.80,0.53
2025-01-22T09:23:23Z,10.52,97.06,85,1,-92,1377,47.20,100.96,120.81,0.80,0.48
2025-01-22T09:24:23Z,10.61,97.16,84,1,null,1221,44.57,100.95,121.11,0.80,0.48
2025-01-22T09:25:23Z,10.62,97.08,84,1,null,1273,45.86,100.95,123.48,0.80,0.48
2025-01-22T09:26:23Z,10.58,96.95,84,1,-89,1255,45.59,100.95,123.48,0.80,0.48
2025-01-22T09:27:29Z,10.55,96.91,84,1,null,1305,44.04,100.95,126.60,0.80,0.48
2025-01-22T09:28:29Z,10.59,97.11,85,1,null,1358,57.50,100.95,127.97,0.90,0.53
2025-01-22T09:29:29Z,10.56,97.10,84,1,-91,1450,49.51,100.95,131.32,0.90,0.53
2025-01-22T09:30:29Z,10.58,96.75,85,1,null,1673,57.05,100.93,137.26,0.90,0.62
2025-01-22T09:31:29Z,10.65,96.71,85,1,null,1816,50.03,100.93,136.04,1.00,0.62
2025-01-22T09:32:29Z,10.68,96.60,84,1,-91,1801,50.46,100.92,132.16,1.00,0.62
2025-01-22T09:33:29Z,10.69,96.50,85,1,null,1778,47.50,100.93,130.41,0.90,0.62
2025-01-22T09:34:29Z,10.71,96.51,84,1,null,1737,45.37,100.93,129.95,0.90,0.62
2025-01-22T09:35:29Z,10.72,96.59,84,1,-91,1597,45.30,100.94,127.67,0.90,0.57
2025-01-22T09:36:29Z,10.71,96.58,84,1,null,1486,50.51,100.95,126.83,0.90,0.57
2025-01-22T09:37:29Z,10.73,96.76,84,1,null,1463,53.31,100.96,125.68,0.90,0.57
2025-01-22T09:38:29Z,10.66,96.86,84,1,-93,1369,51.17,100.96,125.91,0.90,0.53
2025-01-22T09:39:29Z,10.68,96.89,85,1,null,1321,48.61,100.96,126.98,0.80,0.53
2025-01-22T09:40:30Z,10.66,97.29,84,1,null,1201,46.64,100.96,127.13,0.80,0.48
2025-01-22T09:41:30Z,10.71,97.29,84,1,-90,1314,43.20,100.96,131.32,0.80,0.53
2025-01-22T09:42:30Z,10.61,97.68,85,1,null,1508,47.74,100.96,135.21,0.90,0.57
2025-01-22T09:43:30Z,10.58,97.62,84,1,null,1543,54.81,100.97,136.42,0.90,0.57
2025-01-22T09:44:30Z,10.61,97.66,84,1,-91,1546,50.00,100.97,136.58,0.90,0.57
2025-01-22T09:45:30Z,10.56,97.53,84,1,null,1531,41.25,100.97,137.42,0.90,0.57
2025-01-22T09:46:30Z,10.59,97.70,84,1,null,1549,51.34,100.97,139.32,0.90,0.57
2025-01-22T09:47:30Z,10.62,97.39,84,1,-93,1550,46.61,100.98,139.85,0.90,0.57
2025-01-22T09:48:30Z,10.59,97.17,84,1,null,1534,43.52,100.98,139.40,0.90,0.57
2025-01-22T09:49:30Z,10.56,97.24,84,1,null,1533,51.75,100.99,138.79,0.90,0.57
2025-01-22T09:50:30Z,10.62,97.40,84,1,-88,1544,50.33,100.99,140.08,0.90,0.57
2025-01-22T09:51:30Z,10.66,97.00,84,1,null,1559,45.62,100.98,140.84,0.90,0.57
2025-01-22T09:52:30Z,10.73,96.56,84,1,null,1592,44.59,100.98,141.53,0.90,0.57
2025-01-22T09:53:30Z,10.72,96.51,84,1,-88,1605,57.09,100.99,143.97,0.90,0.57
2025-01-22T09:54:30Z,10.73,96.77,84,1,null,1620,49.37,100.98,145.79,1.00,0.62
2025-01-22T09:55:30Z,10.77,96.97,84,1,null,1625,48.12,100.98,146.86,1.00,0.62
2025-01-22T09:56:30Z,10.75,96.95,84,1,-90,1618,45.26,100.98,147.09,1.00,0.62
2025-01-22T09:57:30Z,10.83,96.49,84,1,null,1618,46.69,100.98,147.39,1.00,0.62
2025-01-22T09:58:30Z,10.83,96.47,84,1,null,1502,54.50,100.97,145.57,0.90,0.57
2025-01-22T09:59:30Z,10.82,96.52,84,1,-90,1600,47.79,100.98,146.63,1.00,0.62
2025-01-22T10:00:30Z,10.84,96.34,84,1,null,1616,56.25,100.98,147.17,1.00,0.62
2025-01-22T10:01:30Z,10.92,96.04,84,1,null,1639,58.46,100.98,148.31,1.00,0.62
2025-01-22T10:02:30Z,10.94,96.28,84,1,-91,1661,54.54,100.99,149.76,1.00,0.62
2025-01-22T10:03:30Z,10.93,96.36,84,1,null,1675,57.29,100.98,151.28,1.00,0.62
2025-01-22T10:04:30Z,10.93,96.44,84,1,null,1704,46.92,100.98,152.19,1.00,0.62
2025-01-22T10:05:30Z,10.94,96.54,84,1,-91,1724,55.08,100.98,153.03,1.00,0.62
2025-01-22T10:06:33Z,11.03,96.74,84,1,null,1746,57.76,100.98,154.17,1.00,0.62
2025-01-22T10:07:33Z,11.09,96.56,84,1,null,1763,56.15,100.98,155.09,1.10,0.67
2025-01-22T10:08:33Z,11.11,96.50,84,1,-94,1790,52.60,100.98,156.38,1.10,0.67
2025-01-22T10:09:33Z,11.10,96.56,84,1,null,1829,49.69,100.98,158.21,1.10,0.67
2025-01-22T10:10:33Z,11.16,96.45,84,1,null,1869,53.33,100.98,160.34,1.10,0.67
2025-01-22T10:11:33Z,11.21,96.27,84,1,-93,1914,56.70,100.98,162.55,1.10,0.67
2025-01-22T10:12:33Z,11.23,95.97,84,1,null,1962,57.06,100.97,164.53,1.10,0.72
2025-01-22T10:13:33Z,11.31,95.83,84,1,null,1985,57.21,100.99,165.37,1.20,0.72
2025-01-22T10:14:33Z,11.31,95.47,84,1,-90,2004,54.12,100.99,166.06,1.20,0.72
2025-01-22T10:15:33Z,11.31,95.90,84,1,null,2008,54.43,100.99,166.36,1.20,0.72
2025-01-22T10:16:33Z,11.30,95.71,84,1,null,2016,57.02,100.98,166.06,1.20,0.72
2025-01-22T10:17:33Z,11.37,95.77,84,1,-90,2048,58.62,100.98,166.51,1.20,0.72
2025-01-22T10:18:33Z,11.38,95.94,84,1,null,2090,54.84,100.98,167.50,1.20,0.77
2025-01-22T10:19:33Z,11.41,95.68,84,1,null,2135,52.41,100.98,168.42,1.20,0.77
2025-01-22T10:20:33Z,11.46,95.31,84,1,-90,2158,50.08,100.97,168.65,1.29,0.77
2025-01-22T10:21:33Z,11.62,94.55,84,1,null,2210,49.85,100.96,169.26,1.29,0.77
2025-01-22T10:22:40Z,11.61,94.27,84,1,null,2297,42.28,100.97,170.78,1.29,0.81
2025-01-22T10:23:40Z,11.62,94.22,84,1,-91,2433,54.14,100.97,175.12,1.39,0.81
2025-01-22T10:24:40Z,11.65,94.43,84,1,null,2579,48.78,100.97,180.53,1.49,0.86
2025-01-22T10:25:40Z,11.61,94.62,84,1,null,2705,56.45,100.97,184.79,1.49,0.91
2025-01-22T10:26:40Z,11.66,94.79,84,1,-91,2853,54.40,100.97,190.28,1.59,0.96
2025-01-22T10:27:40Z,11.76,94.32,84,1,null,3063,55.54,100.97,198.35,1.69,1.05
2025-01-22T10:28:40Z,11.78,94.24,84,1,null,3163,61.58,100.96,201.55,1.69,1.05
2025-01-22T10:29:40Z,11.79,93.85,84,1,-90,3089,63.85,100.95,196.30,1.69,1.05
2025-01-22T10:30:40Z,11.83,93.90,84,1,null,3029,54.10,100.96,194.54,1.69,1.00
2025-01-22T10:31:40Z,11.94,93.62,84,1,null,3023,46.19,100.96,195.99,1.69,1.00
2025-01-22T10:32:40Z,12.10,91.91,84,1,-89,3133,47.95,100.96,203.69,1.79,1.05
2025-01-22T10:33:40Z,12.17,91.26,84,1,null,3288,48.41,100.96,208.64,1.89,1.10
2025-01-22T10:34:40Z,12.17,90.74,84,1,null,3252,57.45,100.96,206.66,1.79,1.10
2025-01-22T10:35:40Z,12.22,90.73,84,1,-89,3206,49.76,100.95,203.53,1.79,1.10
2025-01-22T10:36:40Z,12.22,91.10,84,1,null,3198,49.94,100.96,202.92,1.79,1.05
2025-01-22T10:37:40Z,12.27,89.80,84,1,null,3279,55.57,100.96,206.58,1.79,1.10
2025-01-22T10:38:44Z,12.38,89.22,84,1,-85,3368,52.64,100.95,211.15,1.89,1.10
2025-01-22T10:39:44Z,12.34,89.82,84,1,null,3396,45.56,100.95,212.22,1.89,1.15
2025-01-22T10:40:44Z,12.27,90.31,84,1,null,3432,54.82,100.96,213.97,1.89,1.15
2025-01-22T10:41:44Z,12.28,90.69,84,1,-85,3455,53.92,100.97,215.34,1.99,1.15
2025-01-22T10:42:44Z,12.33,90.40,84,1,null,3491,47.49,100.95,216.71,1.99,1.20
2025-01-22T10:43:44Z,12.28,90.05,84,1,null,3530,51.15,100.96,217.93,1.99,1.20
2025-01-22T10:44:44Z,12.35,89.71,84,1,-91,3583,43.97,100.95,219.68,2.09,1.20
2025-01-22T10:45:44Z,12.33,89.79,84,1,null,3536,48.15,100.94,217.40,1.99,1.20
2025-01-22T10:46:44Z,12.31,90.71,84,1,null,3463,53.56,100.94,214.65,1.99,1.15
2025-01-22T10:47:44Z,12.45,90.01,84,1,-91,3406,52.00,100.92,212.52,1.99,1.15
2025-01-22T10:48:44Z,12.46,90.32,84,1,null,3417,58.59,100.92,213.36,1.99,1.15
2025-01-22T10:49:44Z,12.41,90.64,84,1,null,3470,48.81,100.93,215.64,1.99,1.15
2025-01-22T10:50:44Z,12.45,90.01,84,1,-91,3466,47.32,100.92,215.03,1.99,1.15
2025-01-22T10:51:44Z,12.53,88.81,84,1,null,3434,44.80,100.92,212.52,1.99,1.15
2025-01-22T10:52:44Z,12.56,89.06,84,1,null,3409,52.38,100.92,211.23,1.99,1.15
2025-01-22T10:53:44Z,12.62,88.99,84,1,-91,3425,46.54,100.91,211.84,1.89,1.15
2025-01-22T10:54:47Z,12.62,89.26,84,1,null,3439,46.71,100.92,212.29,1.89,1.15
2025-01-22T10:55:47Z,12.72,88.79,84,1,null,3579,47.09,100.91,217.09,1.99,1.20
2025-01-22T10:56:47Z,12.69,88.71,84,1,-90,3769,49.26,100.91,223.95,2.09,1.24
2025-01-22T10:57:47Z,12.70,89.23,84,1,null,3902,45.92,100.91,228.44,2.09,1.29
2025-01-22T10:58:47Z,12.73,89.41,84,1,null,3975,43.39,100.90,231.56,2.09,1.29
2025-01-22T10:59:47Z,12.73,89.86,84,1,-90,3995,45.87,100.90,230.73,2.09,1.29
2025-01-22T11:00:47Z,12.76,89.89,84,1,null,3999,47.95,100.90,227.91,2.09,1.29
2025-01-22T11:01:47Z,12.87,89.41,84,1,null,3988,49.67,100.90,225.47,1.99,1.29
2025-01-22T11:02:47Z,12.92,89.51,84,1,-90,4046,49.02,100.89,225.85,1.99,1.29
2025-01-22T11:03:47Z,12.99,88.87,84,1,null,4088,45.36,100.89,226.23,1.99,1.29
2025-01-22T11:04:47Z,13.14,88.13,84,1,null,4143,53.16,100.89,226.00,1.99,1.29
2025-01-22T11:05:47Z,13.11,88.66,84,1,-88,4197,49.07,100.90,226.54,1.99,1.29
2025-01-22T11:06:47Z,13.14,88.40,84,1,null,4219,49.31,100.90,226.16,2.09,1.29
2025-01-22T11:07:47Z,13.18,88.53,84,1,null,4294,57.09,100.90,229.66,2.09,1.34
2025-01-22T11:08:47Z,13.17,88.41,84,1,-88,4092,53.16,100.90,230.73,1.99,1.29
2025-01-22T11:09:47Z,13.17,88.35,84,1,null,4251,53.37,100.90,229.74,2.09,1.34
2025-01-22T11:10:50Z,13.11,89.09,83,1,null,4270,53.94,100.90,231.56,2.09,1.34
2025-01-22T11:11:50Z,13.16,88.83,84,1,-87,3760,45.93,100.89,227.68,1.89,1.20
2025-01-22T11:12:50Z,13.11,88.98,84,1,null,3634,48.99,100.89,217.32,1.89,1.15
2025-01-22T11:13:50Z,13.16,88.95,84,1,null,3812,56.51,100.89,224.40,1.99,1.20
2025-01-22T11:14:50Z,13.10,88.92,84,1,-87,4035,46.58,100.89,233.16,1.99,1.29
2025-01-22T11:15:50Z,13.30,87.67,84,1,null,4465,46.69,100.88,240.86,2.09,1.39
2025-01-22T11:16:50Z,13.45,87.49,84,1,null,5493,52.41,100.87,255.33,2.39,1.63
2025-01-22T11:17:50Z,13.46,87.94,84,1,-88,5751,58.82,100.87,259.22,2.49,1.72
2025-01-22T11:18:50Z,13.50,87.97,84,1,null,5706,50.63,100.86,265.84,2.49,1.72
2025-01-22T11:19:50Z,13.59,87.60,84,1,null,5555,42.67,100.86,269.80,2.49,1.72
2025-01-22T11:20:50Z,13.63,87.02,84,1,-87,5742,51.64,100.86,267.90,2.49,1.77
2025-01-22T11:21:50Z,13.63,86.71,84,1,null,5320,51.73,100.86,259.06,2.39,1.63
2025-01-22T11:22:50Z,13.69,86.64,84,1,null,4975,60.06,100.86,247.33,2.29,1.53
2025-01-22T11:23:50Z,13.68,86.51,84,1,-87,4407,58.50,100.87,229.43,2.09,1.34
2025-01-22T11:24:50Z,13.66,87.23,84,1,null,4455,57.62,100.87,229.05,2.09,1.34
2025-01-22T11:25:50Z,13.63,85.82,84,1,null,3938,55.91,100.87,216.63,1.89,1.24
2025-01-22T11:26:57Z,13.58,86.01,83,1,-85,3781,54.95,100.86,208.33,1.79,1.20
2025-01-22T11:27:57Z,13.52,86.49,84,1,null,3741,52.87,100.84,205.51,1.69,1.15
2025-01-22T11:28:57Z,13.62,86.06,84,1,null,3632,57.60,100.84,204.68,1.69,1.15
2025-01-22T11:29:57Z,13.66,86.47,84,1,-85,3447,59.59,100.84,200.64,1.59,1.10
2025-01-22T11:30:57Z,13.62,85.60,84,1,null,3433,57.32,100.83,197.90,1.59,1.10
2025-01-22T11:31:57Z,13.58,86.32,84,1,null,3344,52.47,100.83,194.32,1.59,1.05
2025-01-22T11:32:57Z,13.61,84.79,84,1,-88,3290,53.72,100.82,189.97,1.49,1.05
2025-01-22T11:33:57Z,13.78,83.91,84,1,null,3385,64.12,100.82,189.29,1.59,1.05
2025-01-22T11:34:57Z,14.42,80.12,84,1,null,3547,61.11,100.79,191.95,1.59,1.10
2025-01-22T11:35:57Z,14.70,79.43,84,1,-87,3460,54.97,100.78,189.67,1.59,1.05
2025-01-22T11:36:57Z,14.94,77.89,84,1,null,3468,52.22,100.78,190.74,1.69,1.05
2025-01-22T11:37:57Z,15.03,77.71,84,1,null,3461,56.60,100.78,190.74,1.69,1.05
2025-01-22T11:38:57Z,15.11,76.92,84,1,-86,3337,56.16,100.78,180.60,1.69,1.05
2025-01-22T11:39:57Z,15.54,74.73,84,1,null,3343,64.61,100.78,172.84,1.69,1.05
2025-01-22T11:40:57Z,15.58,74.10,84,1,null,3408,52.02,100.77,167.88,1.69,1.05
2025-01-22T11:41:57Z,15.62,74.17,84,1,-88,3450,54.30,100.77,164.61,1.69,1.10
2025-01-22T11:43:00Z,15.82,72.67,84,1,null,3490,52.42,100.77,162.70,1.69,1.10
2025-01-22T11:44:00Z,15.85,72.56,84,1,null,3633,55.24,100.78,166.97,1.69,1.15
2025-01-22T11:45:00Z,15.75,72.21,84,1,-88,3707,60.83,100.77,170.17,1.79,1.15
2025-01-22T11:46:00Z,15.96,71.70,84,1,null,3713,77.51,100.78,168.95,1.79,1.15
2025-01-22T11:47:00Z,16.04,71.53,84,1,null,3796,53.64,100.78,172.61,1.79,1.15
2025-01-22T11:48:00Z,15.91,71.91,84,1,-90,3924,51.12,100.77,179.08,1.79,1.20
2025-01-22T11:49:00Z,15.93,72.25,84,1,null,4113,55.94,100.78,187.31,1.89,1.24
2025-01-22T11:50:00Z,16.14,71.08,84,1,null,4377,50.31,100.78,200.64,1.99,1.34
2025-01-22T11:51:00Z,16.02,71.77,84,1,-88,4557,50.03,100.79,211.76,2.09,1.39
2025-01-22T11:52:00Z,16.04,71.29,84,1,null,4717,50.76,100.78,219.76,2.09,1.44
2025-01-22T11:53:00Z,16.14,70.46,84,1,null,4829,50.20,100.78,224.48,2.19,1.48
2025-01-22T11:54:00Z,16.25,69.97,84,1,-89,4864,54.69,100.77,226.77,2.19,1.48
2025-01-22T11:55:00Z,16.16,69.69,84,1,null,4817,54.17,100.76,224.10,2.19,1.48
2025-01-22T11:56:00Z,16.49,68.00,83,1,null,4698,48.12,100.74,218.01,2.09,1.44
2025-01-22T11:57:00Z,16.56,67.34,84,1,-89,4588,57.74,100.75,213.66,2.09,1.44
2025-01-22T15:32:14Z,19.18,68.57,84,1,null,419,54.66,101.03,23.92,0.20,0.19
2025-01-22T17:16:49Z,24.04,63.56,82,1,null,797,41.04,101.02,6.55,0.20,0.10
2025-01-22T17:17:17Z,24.45,73.46,-1,1,null,421,44.38,100.99,6.32,0.20,0.10
2025-01-22T17:17:36Z,25.02,69.89,-1,1,null,631,42.45,100.97,5.41,0.20,0.10
2025-01-22T17:18:47Z,24.61,63.77,-1,1,null,422,41.33,101.00,3.88,0.20,0.05
2025-01-22T17:18:59Z,25.18,70.92,-1,1,null,353,42.65,101.02,4.65,0.20,0.10
2025-01-22T17:19:29Z,25.60,66.84,-1,0,null,297,37.72,100.98,1.14,0.10,0.05
2025-01-22T17:21:15Z,25.86,65.68,82,1,null,298,79.13,100.99,1.98,0.10,0.10
2025-01-22T17:22:15Z,25.46,62.15,83,1,null,793,41.37,101.04,6.32,0.20,0.10
2025-01-22T17:23:15Z,25.01,62.42,82,1,null,774,73.47,101.04,6.25,0.20,0.10
2025-01-22T17:24:15Z,24.54,63.10,83,1,null,775,75.18,101.02,6.25,0.20,0.10
2025-01-22T17:25:15Z,24.31,63.42,83,1,null,779,42.93,101.02,6.25,0.20,0.10
2025-01-22T17:26:15Z,23.99,63.74,83,1,null,794,70.93,101.04,6.25,0.20,0.10
2025-01-22T17:27:15Z,23.83,63.89,83,1,null,795,40.78,101.04,6.25,0.20,0.10
2025-01-22T17:28:15Z,23.73,64.25,82,1,null,790,83.29,101.04,6.25,0.20,0.10
2025-01-22T17:29:15Z,23.58,64.16,83,1,null,775,42.83,101.04,6.25,0.20,0.10
2025-01-22T17:30:15Z,23.46,64.57,82,1,null,775,38.24,101.05,6.25,0.20,0.10
